store_ID,date,predicted_sales
256,2013-08-09,7898
53,2015-04-14,6900
870,2013-05-25,5524
555,2013-08-13,5781
461,2014-03-05,5390
851,2014-01-20,6293
584,2015-04-28,5662
126,2015-04-11,4592
651,2015-02-02,10695
165,2015-06-22,3535
287,2014-02-19,7874
773,2015-03-20,6429
30,2015-06-09,4838
912,2014-09-10,4871
109,2013-03-30,8610
461,2013-05-15,5081
706,2013-07-31,7009
690,2013-11-29,6955
735,2013-04-26,5115
943,2014-02-27,5392
774,2013-03-26,6522
845,2013-03-16,3546
109,2013-04-04,5340
646,2013-03-27,6793
370,2013-04-22,9077
883,2015-04-07,4630
356,2013-11-19,5361
927,2013-06-14,5331
907,2013-07-16,6798
14,2013-10-04,5671
596,2014-11-13,4779
798,2014-08-07,8429
513,2013-02-18,22783
570,2015-01-21,3553
381,2014-11-07,10145
605,2015-05-04,9407
962,2015-05-23,5400
796,2015-01-28,7745
304,2013-10-07,10898
103,2015-03-12,3493
260,2015-06-24,5707
834,2015-05-30,4430
262,2013-02-06,18927
522,2013-01-18,6055
931,2014-10-04,3098
212,2014-02-27,3885
1050,2014-09-22,4747
945,2014-11-14,5003
918,2014-07-26,3016
969,2014-06-07,3179
1002,2014-04-29,6994
762,2014-06-02,5462
203,2014-01-10,7921
704,2015-07-04,8633
950,2014-07-29,6841
1072,2014-03-17,9225
999,2015-01-27,9830
245,2015-03-09,7963
320,2015-04-18,12287
536,2013-04-08,11649
607,2013-05-25,1164
464,2014-10-18,9933
235,2014-11-17,5047
433,2014-08-23,4111
1034,2015-04-27,9569
1042,2013-05-02,6396
836,2013-12-20,10211
1025,2013-04-03,6377
50,2014-09-09,3098
794,2015-05-22,3351
273,2013-03-23,5415
960,2014-03-11,4699
845,2015-01-21,2934
984,2014-01-04,6038
429,2013-06-22,4445
529,2014-03-15,6789
268,2014-12-12,4761
984,2013-08-08,4905
96,2014-08-22,5148
711,2014-02-05,7096
109,2013-02-01,6289
140,2013-06-06,7934
350,2013-02-05,7399
691,2013-02-13,5434
157,2015-07-28,11146
209,2013-06-14,5057
598,2014-04-22,5231
529,2013-05-14,8408
396,2013-01-28,8464
588,2014-01-15,4946
602,2014-07-15,7013
725,2014-05-10,5556
1037,2014-12-15,13272
250,2014-02-03,12202
110,2014-08-21,5072
323,2015-07-03,8217
160,2013-07-16,6266
380,2013-01-12,12678
42,2014-02-07,10692
641,2014-03-08,3840
910,2013-02-20,5862
1096,2015-05-20,5757
619,2013-02-15,3350
1059,2014-02-28,8986
682,2014-09-02,14935
364,2013-02-18,4778
60,2013-04-17,5987
355,2014-02-24,7629
959,2013-05-04,5199
171,2015-01-07,9024
131,2015-02-25,3843
321,2013-07-05,6571
306,2013-02-06,4813
162,2015-05-06,7700
170,2014-09-24,3807
383,2015-01-13,17900
964,2013-01-24,9751
406,2015-07-09,5049
277,2015-07-10,5603
690,2014-05-28,6070
786,2013-06-03,6598
188,2015-01-31,4999
886,2015-06-26,5501
808,2013-09-07,4235
1102,2013-08-09,5498
809,2013-10-09,10081
955,2013-01-08,4487
322,2013-09-04,4017
235,2014-05-26,4397
986,2013-01-21,10957
384,2014-12-01,16779
689,2014-08-18,9563
448,2015-04-29,9652
676,2013-08-02,8792
12,2015-02-16,10811
615,2014-10-16,8049
644,2015-06-15,12674
1056,2013-02-14,2078
647,2015-07-01,6683
149,2013-06-05,5453
212,2014-09-11,3714
802,2014-04-16,8247
763,2014-09-03,6731
832,2013-11-04,8818
161,2013-11-15,6860
152,2013-11-13,4424
899,2015-07-25,1726
267,2014-02-15,9384
975,2013-09-13,8118
615,2015-01-27,10513
661,2013-10-17,5079
635,2014-08-08,6433
148,2014-05-23,8988
14,2015-05-22,6350
961,2013-04-05,5888
833,2015-06-24,3994
527,2014-10-25,9185
213,2015-05-09,7026
80,2015-02-19,7354
545,2013-01-05,7815
991,2013-02-12,4692
673,2015-04-09,5344
442,2014-01-14,3379
27,2013-05-21,7713
449,2013-01-24,12105
416,2015-05-28,9802
794,2014-08-23,2220
713,2013-01-25,10798
718,2014-07-12,6942
141,2014-04-26,4374
996,2014-06-30,13267
415,2015-03-13,5559
1043,2015-03-10,7146
323,2014-02-10,5772
292,2013-06-15,3801
842,2013-06-04,17437
1005,2014-11-18,5660
270,2014-09-22,8308
938,2014-05-22,9394
446,2015-06-10,4357
654,2014-12-15,14695
772,2013-01-16,2319
463,2014-06-14,5490
462,2014-10-23,5142
157,2014-05-24,7912
584,2013-05-14,5175
387,2013-02-28,10879
58,2014-02-26,4506
418,2014-02-04,6932
912,2013-07-13,5107
160,2013-06-11,4484
1032,2014-06-19,10012
587,2015-06-03,10278
252,2014-10-18,7648
152,2015-01-22,4096
86,2013-08-27,5592
945,2013-03-08,4843
312,2014-04-28,6952
804,2013-01-26,4479
348,2014-02-03,11946
844,2014-09-17,4605
331,2014-08-13,5061
478,2013-07-30,8977
1075,2014-11-18,9638
173,2015-04-08,6933
191,2014-04-25,6129
579,2014-11-22,7793
1028,2014-07-08,3415
465,2014-02-25,4943
787,2013-07-29,14330
217,2013-01-17,3776
202,2013-05-27,7205
932,2013-01-12,4965
716,2015-01-12,6574
626,2013-07-19,9796
920,2015-03-02,7699
217,2014-02-04,5742
1091,2013-09-06,6646
741,2013-05-30,9536
1022,2014-10-02,9397
655,2013-10-17,5442
119,2014-05-02,7937
530,2014-05-22,5899
660,2015-01-07,5644
102,2013-10-22,8610
557,2013-04-20,4196
413,2013-02-02,6422
636,2015-05-27,4957
1049,2013-11-30,4714
951,2015-06-03,8885
635,2013-03-05,8529
39,2013-11-25,4066
151,2014-01-21,6873
948,2015-04-12,9294
975,2014-03-13,6016
1055,2015-02-02,11325
800,2015-02-28,4498
621,2014-01-10,6752
668,2014-01-21,9439
734,2014-10-14,4788
801,2015-07-23,4390
135,2015-07-24,5291
1076,2013-01-22,3723
348,2014-03-12,6492
615,2013-04-27,9017
346,2015-05-29,7070
1078,2014-08-26,4353
158,2015-01-31,7854
721,2013-02-28,6930
504,2014-01-22,6510
783,2013-06-12,5485
204,2013-07-06,4340
148,2014-07-23,6653
1008,2013-07-26,4372
639,2013-02-09,3113
362,2014-04-08,7856
66,2014-12-27,5021
779,2013-08-20,5725
516,2015-06-26,5222
797,2013-03-20,3832
13,2015-06-23,3444
945,2013-03-20,4694
237,2014-07-08,4018
412,2013-03-27,9615
806,2013-10-25,6808
870,2014-03-26,5615
165,2015-06-23,3439
213,2014-02-22,6605
242,2015-03-17,4360
566,2013-09-14,3737
161,2013-04-23,7644
936,2014-09-24,5260
486,2013-04-03,3318
1055,2013-02-01,8147
77,2013-04-24,7074
722,2015-01-09,10390
315,2014-03-07,4719
33,2014-06-24,6795
911,2013-10-26,7516
1090,2014-07-11,5648
921,2014-04-26,4799
786,2014-02-20,4485
955,2015-05-12,3700
965,2014-04-03,9095
103,2014-08-08,4606
781,2013-01-19,2723
111,2014-11-15,6023
504,2015-07-03,7440
8,2014-04-05,3123
1105,2013-04-08,6009
1088,2013-02-07,3855
603,2015-07-14,8834
970,2015-07-30,3945
123,2014-12-17,14430
798,2013-03-23,3011
576,2015-04-29,8439
121,2013-06-08,3092
148,2014-12-04,10724
724,2014-10-08,6946
26,2013-12-23,12788
664,2013-11-19,5962
663,2013-09-26,6039
118,2013-08-22,4764
48,2015-03-03,4321
256,2013-12-16,22158
402,2014-10-28,4665
9,2013-08-23,4913
615,2014-11-14,10479
262,2013-04-03,17354
410,2014-04-10,5284
318,2014-06-04,8301
857,2014-12-09,7421
868,2014-04-24,6273
817,2015-02-17,22242
482,2013-03-19,8968
963,2015-03-18,11551
961,2013-01-03,5194
529,2014-02-06,8311
503,2013-11-23,4730
236,2014-08-26,6011
166,2013-02-13,4860
507,2015-05-18,10931
154,2014-01-15,6320
667,2013-10-23,7983
508,2013-02-19,7185
936,2013-08-31,6832
654,2015-05-04,11086
611,2013-10-21,6242
246,2014-01-15,5768
922,2013-10-26,6371
566,2013-07-27,3523
257,2015-07-14,6405
1105,2014-04-04,5308
123,2013-07-30,12921
1056,2013-05-13,4295
446,2013-07-02,6907
978,2014-10-14,5993
784,2014-11-05,8640
561,2014-02-04,8420
63,2013-11-01,6993
596,2015-07-15,5638
888,2013-05-14,8606
1035,2014-10-20,7397
512,2013-09-09,7278
1011,2013-07-16,8654
171,2015-05-28,7378
778,2015-06-10,5212
130,2013-04-23,5184
335,2015-01-16,15973
208,2015-01-21,2241
112,2014-11-25,6801
60,2015-07-28,10024
1023,2014-08-29,5497
71,2014-06-14,6952
956,2014-01-09,4584
1093,2014-01-18,7159
525,2014-12-30,10165
817,2014-09-13,14369
591,2015-02-26,4606
354,2014-10-27,6407
981,2014-02-28,6863
545,2014-10-06,14419
530,2014-03-19,4128
41,2013-12-16,9132
824,2013-11-06,7784
1072,2015-03-06,7609
107,2013-09-30,8129
425,2013-04-19,2684
856,2014-10-29,6022
260,2013-11-06,6568
723,2013-11-26,5375
509,2014-09-10,4622
165,2014-01-15,3514
524,2014-02-26,6193
300,2013-07-26,5897
328,2013-04-06,2654
371,2013-07-17,6904
603,2013-07-02,8693
801,2013-03-27,5995
10,2013-09-25,5401
650,2013-03-27,7396
39,2013-08-01,5951
456,2013-11-26,5931
192,2015-05-30,11225
671,2013-10-29,4682
820,2014-04-12,11393
242,2014-08-16,2569
647,2013-01-11,6165
554,2015-03-25,3919
504,2013-07-03,7366
1050,2014-01-15,4583
26,2014-09-17,6383
498,2013-04-27,6651
1025,2015-05-29,7593
501,2013-11-28,5219
439,2013-09-02,6820
33,2015-04-10,7471
772,2013-07-22,2696
80,2013-01-11,7423
1061,2015-02-03,8351
297,2013-07-11,5582
102,2014-10-09,8386
1098,2013-09-02,5631
454,2014-01-29,4724
71,2014-03-28,7922
441,2014-09-27,5550
141,2014-11-10,7208
759,2013-11-08,7803
1101,2013-05-25,7266
897,2014-03-04,4013
888,2013-12-16,13964
570,2015-06-30,6812
718,2013-04-23,8180
964,2014-07-18,10773
6,2014-11-08,3937
881,2013-11-25,3812
369,2014-04-02,7347
919,2014-06-05,6366
387,2015-04-13,14238
791,2013-03-26,8611
1075,2014-03-07,11700
894,2015-06-16,10381
11,2015-06-03,9918
236,2014-10-06,10161
422,2014-11-26,5280
77,2013-03-07,8122
948,2014-10-25,6527
462,2015-04-10,4499
104,2014-04-09,8939
57,2015-07-25,6792
986,2015-02-07,4841
653,2014-11-17,5091
761,2013-03-21,8979
912,2015-04-02,7624
209,2015-05-20,5975
900,2013-08-26,6910
912,2014-10-31,6232
136,2013-03-15,3535
800,2013-09-18,3749
508,2013-02-04,9203
287,2013-09-04,6726
110,2015-01-26,5371
651,2015-04-15,8736
918,2013-07-05,6000
40,2013-06-12,4192
18,2013-06-04,7517
862,2014-03-13,7038
686,2014-05-28,6397
754,2015-01-29,8511
564,2015-01-22,4045
961,2013-10-24,6191
215,2013-12-21,7490
340,2013-12-19,9936
734,2014-10-04,4274
443,2013-03-23,3679
774,2014-01-15,4910
905,2013-12-05,12514
262,2013-02-03,27117
38,2013-01-28,3827
335,2013-09-07,8498
967,2014-07-01,10625
546,2013-11-08,13408
843,2014-10-24,9562
968,2015-01-08,7506
376,2014-12-02,11887
618,2014-03-04,7629
374,2014-07-05,5378
53,2014-03-14,4559
113,2015-07-07,5282
718,2014-08-28,6624
439,2015-05-26,6411
1112,2013-04-03,8351
513,2013-11-20,16850
59,2014-08-16,2443
942,2015-01-12,7469
1004,2013-05-17,5353
156,2013-03-28,11651
678,2014-12-19,11111
279,2013-04-12,8395
933,2013-06-25,6030
454,2013-11-09,1989
1023,2015-06-03,6745
859,2013-06-03,9162
221,2014-10-25,4778
321,2013-10-02,5271
829,2013-06-29,6208
447,2014-09-06,4642
825,2014-02-27,3730
96,2015-03-07,1931
999,2015-04-07,7517
48,2014-09-23,3114
110,2015-07-08,4616
88,2014-10-01,7497
984,2014-09-09,4926
225,2013-09-04,4060
714,2014-03-27,3125
549,2013-03-05,4875
1042,2014-12-04,5894
461,2013-08-02,5069
616,2013-09-28,6946
416,2013-05-18,9145
842,2015-02-17,14258
747,2013-08-27,8449
922,2013-07-15,9468
914,2013-10-26,6762
578,2015-07-29,10100
497,2015-03-26,7258
240,2015-02-06,5284
1006,2015-02-23,5401
209,2014-08-06,6375
996,2014-01-16,4795
683,2015-03-17,10560
846,2014-07-08,7630
1093,2013-10-30,8052
1049,2013-11-07,4413
686,2014-02-04,9337
20,2014-02-05,8546
863,2013-06-12,6481
541,2014-05-20,7764
714,2014-05-05,5129
615,2013-01-05,8739
677,2014-02-28,7352
392,2013-09-13,7615
746,2015-03-19,6275
1046,2015-03-14,6112
483,2015-04-27,7789
537,2013-10-05,4426
980,2013-10-18,5557
1078,2014-12-12,5867
1092,2015-05-07,11923
166,2015-07-18,5427
108,2014-01-31,11114
818,2014-01-25,4570
68,2013-07-04,7982
712,2013-05-22,5118
103,2013-10-01,3406
430,2015-05-26,7328
246,2013-11-11,6253
789,2015-06-27,2682
823,2014-07-11,5200
979,2013-01-19,3684
472,2014-03-14,4749
30,2015-06-03,6528
727,2014-03-01,3457
853,2014-03-01,8509
37,2015-07-22,5423
274,2013-04-07,4434
953,2015-03-16,7927
757,2015-03-21,5093
811,2013-05-28,4694
201,2013-03-30,6952
693,2015-06-12,4494
279,2013-06-06,7849
401,2014-03-21,7145
424,2015-05-30,8370
951,2014-05-19,9961
354,2014-09-15,11195
368,2013-08-20,6220
990,2013-04-23,6530
620,2013-11-19,8050
586,2014-07-26,15592
263,2013-07-03,3574
390,2014-10-09,11464
249,2014-09-02,6146
716,2014-03-04,5956
617,2013-03-22,6919
601,2014-06-24,3374
585,2014-01-29,5031
19,2015-06-12,5984
585,2015-07-02,7180
585,2013-09-05,5834
914,2014-06-28,7822
829,2014-10-15,4867
867,2013-01-04,3652
746,2013-09-20,3772
16,2013-10-26,5367
1002,2013-04-25,5912
816,2014-09-18,5553
446,2013-10-15,4044
1025,2013-06-12,6033
239,2014-12-11,4454
431,2015-03-28,8815
377,2014-09-23,6404
122,2014-05-07,7242
357,2013-04-24,7737
169,2015-02-11,5585
385,2013-04-13,6557
278,2013-01-15,5658
153,2015-07-29,7679
1081,2014-07-19,3802
1024,2013-06-25,4951
448,2015-07-13,11297
846,2014-12-12,8776
233,2013-07-24,7446
730,2014-09-02,9509
407,2015-02-05,3903
684,2014-06-12,5961
618,2015-05-08,7484
526,2013-06-01,8779
4,2015-02-12,7960
298,2013-07-27,7500
326,2015-02-24,3226
809,2014-12-22,15983
322,2013-12-18,8695
154,2013-02-21,8463
906,2013-05-06,10068
241,2013-05-31,9066
57,2015-07-17,10252
462,2013-06-11,4499
574,2014-08-26,5645
541,2014-09-01,11316
748,2013-06-07,5902
467,2013-01-05,12527
253,2015-04-18,4949
183,2014-03-01,3605
1055,2015-03-24,6075
502,2013-10-04,11411
453,2015-04-08,8221
1090,2013-12-16,15823
79,2013-10-25,5422
759,2013-02-28,6364
1035,2013-02-09,1966
289,2013-06-13,4749
584,2013-07-06,3951
737,2014-12-04,9431
738,2015-05-11,6907
95,2013-12-09,7610
630,2014-07-21,6339
600,2014-04-26,5878
848,2014-05-17,5366
6,2013-07-25,4842
759,2015-07-17,7303
213,2013-05-02,9031
948,2013-05-19,7607
863,2014-12-29,9697
297,2014-08-13,5262
187,2013-12-10,7176
128,2013-06-27,5027
686,2014-06-06,7393
790,2015-05-12,5963
839,2014-01-13,4531
697,2014-05-12,8644
999,2013-03-26,11655
946,2014-04-30,6190
204,2014-06-02,7459
850,2013-04-06,5167
102,2013-05-14,9437
791,2014-01-31,8268
1097,2014-07-19,9125
640,2013-04-25,10642
859,2015-01-02,7637
810,2013-03-22,6257
375,2013-02-07,9840
386,2013-09-05,6254
269,2015-06-16,14161
794,2014-10-20,3817
728,2015-04-17,6302
326,2014-11-14,5561
89,2014-01-21,6392
803,2015-06-16,7037
407,2013-09-16,2730
408,2015-01-14,4650
80,2013-09-07,6636
611,2015-04-13,7073
813,2013-09-04,4779
274,2015-05-23,2890
431,2015-03-04,10072
368,2014-03-10,6754
840,2014-07-08,6749
433,2013-11-21,6097
166,2015-03-12,4980
862,2013-03-08,9401
144,2015-04-16,8705
643,2015-06-13,6884
253,2014-11-11,6635
794,2013-06-24,3165
2,2013-02-20,5613
866,2013-07-12,5088
647,2013-03-06,6112
807,2015-06-18,10200
654,2013-01-16,4988
839,2014-11-01,4457
325,2015-06-25,5484
1090,2013-09-25,7739
430,2015-06-02,9855
682,2015-04-19,8313
798,2015-07-09,6866
391,2013-11-04,9405
323,2014-01-09,7456
814,2014-10-18,5456
718,2013-05-17,8405
102,2014-08-05,9521
599,2015-07-10,8674
1050,2015-04-29,7773
429,2014-02-28,4818
16,2013-06-12,6233
98,2013-08-19,3559
163,2015-02-11,6159
209,2014-09-21,1634
761,2013-01-17,7108
379,2014-10-11,3277
621,2013-08-26,7610
988,2013-03-04,7186
1015,2015-07-03,6435
16,2013-10-14,6721
837,2013-11-20,3214
212,2015-06-18,4833
510,2013-03-06,9253
789,2014-09-29,4017
316,2014-10-01,11470
218,2013-11-04,8276
436,2015-07-22,4350
712,2015-03-31,7923
54,2014-12-30,8569
210,2014-10-13,2714
167,2013-07-23,7276
372,2013-09-28,7127
182,2013-07-23,3107
996,2014-10-20,9013
392,2013-05-25,4397
689,2013-10-14,5594
797,2015-06-03,5318
218,2013-12-31,2272
642,2013-01-10,3801
979,2013-06-12,4727
253,2015-06-06,4587
942,2013-02-15,4489
1040,2015-07-02,9734
1003,2014-12-08,6868
568,2014-06-07,4838
13,2015-06-06,3480
175,2014-04-29,7129
17,2015-01-13,8722
427,2014-02-18,8687
130,2013-06-01,4895
478,2013-01-22,7507
1115,2015-04-18,7216
939,2013-05-27,7231
658,2014-04-30,8299
685,2014-02-22,2473
489,2015-06-03,9004
781,2014-06-27,4432
18,2013-09-06,5586
412,2013-08-03,7769
356,2014-08-04,6617
314,2015-02-04,5766
1086,2014-06-26,5671
751,2013-12-11,4429
969,2015-05-19,4536
668,2013-08-09,7952
685,2014-08-14,5102
1013,2014-03-19,4187
333,2014-02-26,7696
240,2014-11-10,5555
129,2013-02-12,7122
346,2013-06-07,7354
76,2015-01-12,11540
387,2014-07-07,8764
573,2013-01-28,2631
334,2014-03-17,6908
910,2013-02-11,4397
436,2013-12-09,5647
388,2014-09-11,8435
774,2013-01-26,4477
73,2014-06-16,6595
345,2013-07-27,3173
48,2015-02-24,3154
623,2014-02-21,7628
637,2013-12-23,15435
458,2013-10-30,6183
746,2014-05-27,4354
979,2014-08-18,8812
52,2015-04-13,9188
330,2014-07-19,3404
956,2013-08-24,2107
727,2013-11-28,4222
1103,2014-03-21,4870
29,2013-06-24,5164
63,2015-05-28,6632
1029,2014-09-03,6838
20,2014-01-04,5601
347,2014-12-23,7772
427,2014-03-05,8535
313,2014-01-20,9493
970,2013-09-21,1321
1036,2013-01-22,4898
71,2013-06-15,6819
899,2013-11-14,4248
1033,2015-01-08,13727
170,2014-12-03,6557
351,2013-09-12,6118
1056,2014-03-28,3539
312,2015-06-09,4381
411,2013-01-21,9749
1111,2013-03-30,5110
789,2015-05-23,2688
112,2013-03-07,6335
233,2014-07-09,7661
426,2013-08-09,4124
944,2015-05-23,8050
349,2015-04-29,8863
173,2015-03-20,8231
146,2013-07-22,5878
259,2014-04-06,14146
29,2013-05-28,7363
742,2014-02-26,6169
784,2013-06-27,6284
92,2014-06-17,7290
786,2013-09-23,6025
643,2013-06-12,6352
724,2014-10-21,6892
325,2014-03-28,6144
857,2014-10-29,6566
831,2013-11-15,9910
325,2013-04-08,8600
745,2014-10-06,11695
23,2013-08-10,3932
1113,2014-04-15,8218
1042,2013-03-27,5422
921,2013-07-19,10532
935,2014-02-13,4805
594,2013-01-17,3245
504,2015-07-31,8821
403,2013-06-11,6230
630,2013-06-26,5650
426,2014-07-29,6419
31,2014-10-23,5819
466,2013-04-22,10640
171,2014-10-11,5617
332,2014-05-27,3535
627,2014-01-28,4504
165,2015-05-15,3796
251,2013-01-04,17396
804,2014-02-07,5393
1047,2013-01-07,7268
1006,2013-08-28,6664
487,2014-12-24,4775
846,2015-03-12,6947
346,2015-07-03,7636
733,2013-06-28,15210
712,2013-02-08,6660
290,2015-06-23,5734
1015,2013-06-15,4819
312,2013-06-18,5751
648,2013-05-27,8025
209,2014-07-13,3604
725,2013-01-22,6006
51,2013-05-16,6570
826,2014-10-29,7188
88,2013-08-09,5147
948,2013-10-24,6703
10,2014-02-21,5869
325,2015-01-14,6883
367,2015-04-15,6073
482,2014-09-10,6450
229,2013-04-30,11481
109,2015-05-06,6776
133,2013-06-13,5693
391,2015-07-10,5152
430,2013-11-16,7877
452,2013-09-25,4905
339,2014-10-27,4771
463,2013-07-17,7355
893,2013-03-06,6884
352,2015-03-27,5800
588,2013-07-06,5184
530,2014-05-31,7047
500,2013-02-09,3862
544,2013-07-11,12337
337,2015-02-26,3295
246,2015-01-23,6243
533,2015-06-02,11975
889,2013-02-21,4300
1054,2014-04-26,3374
819,2013-02-12,4569
456,2013-08-07,5523
703,2013-10-25,3204
635,2015-02-19,6552
369,2015-04-27,8104
360,2015-02-20,7284
616,2014-10-30,7985
499,2014-07-31,6954
464,2014-09-30,12380
464,2013-11-26,9611
537,2015-04-23,4693
672,2014-03-25,7326
249,2015-06-01,7505
114,2013-06-26,4319
62,2015-01-07,7419
683,2013-08-05,8505
882,2013-04-04,7036
813,2014-08-05,6236
122,2014-07-31,10726
21,2015-01-30,6788
299,2014-10-12,3506
220,2013-02-14,4172
545,2015-04-29,12470
634,2014-04-10,5389
967,2015-05-11,7498
1087,2015-01-10,5551
565,2013-08-27,6987
780,2013-12-11,7119
139,2013-02-20,6265
685,2014-06-03,9510
199,2013-01-25,7593
382,2014-12-10,6575
139,2013-02-19,7000
704,2014-11-27,12867
696,2014-07-04,8632
986,2014-07-23,4736
63,2014-03-08,6539
1049,2014-05-26,3833
582,2014-07-19,5584
228,2014-11-26,8676
1115,2013-07-27,4304
379,2013-05-16,4289
939,2014-01-17,5279
1010,2013-05-22,6365
979,2014-03-20,6255
1064,2015-06-05,11023
89,2013-10-24,5910
756,2014-02-21,16210
652,2013-06-17,9612
222,2013-06-01,3946
1040,2013-02-15,7489
506,2015-03-06,8244
395,2013-09-26,4249
131,2014-01-09,5654
707,2013-03-16,5147
680,2013-04-25,5222
374,2014-10-22,7157
596,2014-03-18,4788
428,2015-03-10,4398
641,2013-10-07,8623
329,2013-04-03,5438
145,2015-03-12,6505
780,2013-08-03,2974
125,2014-03-22,9162
417,2015-05-13,6632
327,2013-06-05,8188
882,2014-11-03,9399
1009,2014-02-07,5077
354,2013-08-08,6334
137,2015-04-28,9539
73,2013-03-23,2567
1115,2013-02-04,7143
297,2013-05-16,7296
880,2014-12-03,9276
876,2014-10-25,3043
967,2014-06-13,8002
7,2013-02-07,9216
709,2014-02-26,8654
830,2013-05-29,7130
715,2015-03-16,10395
982,2013-07-26,5658
151,2015-03-04,7433
448,2013-10-02,7667
984,2015-05-07,6696
618,2014-06-12,5257
347,2014-08-04,5651
1024,2014-05-20,6622
741,2013-12-03,10920
1029,2015-03-31,8329
502,2013-08-09,10066
521,2013-02-14,3939
1099,2014-05-30,10869
421,2015-01-16,9804
1009,2013-06-04,5103
108,2013-07-12,9200
933,2014-08-20,8198
239,2014-10-22,5044
292,2015-03-03,7689
314,2014-05-28,5156
583,2014-08-26,3329
368,2014-01-04,7705
77,2013-03-30,9341
1099,2013-05-04,7083
538,2015-01-27,4852
1097,2014-01-21,9698
75,2014-03-22,5384
94,2014-06-12,5795
333,2014-11-08,8703
885,2015-06-20,5229
125,2013-03-04,17952
780,2013-10-26,2551
162,2014-10-31,6953
755,2014-11-18,8151
695,2013-07-16,6753
346,2015-01-16,7300
4,2013-07-15,12052
608,2013-10-25,9296
363,2014-06-21,6398
922,2014-12-30,7668
1038,2014-01-23,5954
743,2013-09-06,3282
188,2014-02-17,6483
620,2013-10-09,7747
449,2014-12-23,17069
1115,2014-07-31,7638
1061,2014-11-05,7846
574,2015-02-05,8410
65,2015-02-20,5409
664,2014-12-13,4871
472,2013-11-25,5409
952,2014-06-17,6960
1000,2013-12-13,7247
41,2013-12-24,3483
878,2013-10-19,5564
993,2014-11-08,5681
626,2015-01-07,9307
249,2014-01-04,4783
323,2015-05-16,6743
77,2014-08-19,8115
1040,2014-11-29,9441
244,2013-02-02,4884
66,2013-08-30,7355
17,2013-05-23,5105
1044,2013-04-16,5134
1074,2013-08-20,4032
956,2014-02-11,3611
188,2013-07-01,7089
736,2013-08-24,4048
768,2013-02-25,9563
680,2014-10-18,5054
685,2014-10-27,5016
394,2013-05-15,7779
524,2013-09-07,6412
901,2013-06-15,5255
341,2013-03-23,5053
608,2015-02-02,15218
605,2014-09-20,5002
207,2014-05-12,9129
460,2013-06-05,3833
1011,2014-01-16,6075
565,2014-11-15,5681
342,2013-03-11,9509
31,2013-02-25,4591
909,2013-11-21,10757
190,2015-04-14,8300
327,2014-11-05,8604
424,2014-02-17,8698
933,2015-04-27,10289
324,2014-07-16,6634
264,2015-06-12,5908
1009,2013-06-18,4936
682,2013-02-28,11982
42,2015-01-14,11030
1082,2014-03-12,5601
276,2013-04-27,2226
556,2014-10-16,6031
253,2013-09-24,6806
839,2014-09-27,3405
612,2015-05-29,5655
808,2013-09-05,5339
416,2015-07-31,13206
1033,2013-09-04,11822
728,2014-10-30,4680
373,2013-12-07,3353
156,2013-09-24,8677
374,2014-04-08,6392
254,2013-06-25,1869
708,2014-12-12,4709
206,2015-01-19,6151
488,2013-01-04,2864
600,2013-08-09,6126
316,2013-08-22,7034
464,2014-05-31,11538
672,2014-03-11,7275
77,2013-05-24,6143
921,2014-07-29,11416
402,2014-08-19,6414
123,2013-04-29,12941
918,2013-05-08,4871
463,2015-07-28,7581
776,2013-10-29,4028
515,2013-09-21,8126
1081,2014-06-15,5156
1111,2015-04-24,4307
523,2013-01-21,21200
1063,2015-07-23,3313
551,2015-04-29,7863
871,2015-05-20,5816
882,2013-02-11,4989
895,2013-03-02,8843
328,2015-03-27,4061
1032,2014-06-06,10491
659,2014-08-01,6470
384,2013-02-25,6894
954,2013-12-07,7753
391,2013-01-14,4794
973,2014-12-20,8706
957,2015-04-07,7187
372,2014-08-05,9582
1110,2013-12-19,8198
941,2013-07-19,5395
170,2014-12-12,4631
828,2014-05-24,3577
7,2014-04-07,7744
807,2013-06-08,9600
577,2013-08-29,5520
230,2014-02-24,6274
159,2013-07-10,5904
87,2013-07-16,7061
851,2013-01-15,3770
1113,2013-01-16,5328
949,2014-05-19,7214
689,2014-06-30,11617
493,2013-06-11,6099
663,2015-07-28,6819
683,2013-01-03,7890
175,2014-06-10,5825
325,2013-02-22,6834
63,2014-01-03,6654
505,2015-04-23,3899
989,2015-02-10,4492
717,2014-02-04,7385
1,2013-01-04,4643
49,2013-05-22,5165
83,2013-04-03,2921
1024,2013-08-14,6616
488,2013-06-19,3705
927,2013-12-06,8708
330,2013-04-30,5251
43,2013-05-16,7271
94,2015-01-26,8993
648,2015-06-22,5171
504,2013-04-09,7258
599,2014-10-22,8430
57,2014-09-18,10379
268,2014-10-20,6654
620,2015-01-10,7065
419,2013-05-27,7509
680,2013-03-02,6492
229,2014-09-10,6946
318,2013-03-13,5118
290,2013-03-27,8369
129,2013-10-14,7791
218,2013-03-21,5850
963,2013-08-16,10753
161,2014-05-09,8073
1093,2015-02-11,6837
90,2015-02-04,9226
412,2013-12-24,5375
850,2014-03-15,5142
181,2015-06-26,4997
1047,2013-12-16,9878
259,2013-02-18,13381
268,2013-06-13,3885
216,2014-04-29,9191
122,2014-03-12,5084
957,2013-06-07,8048
583,2014-09-04,4493
676,2014-08-11,8320
1060,2015-03-07,6622
909,2014-01-28,7859
224,2014-08-07,6214
